X [s],R DELTOID MEDIUS: EMG 6 [V],R DELTOID MEDIUS: EMG 6->filter (FilterSlidingRMS15) [V]
1.407072e+001,1.846342e-006,2.956089e-006
1.407119e+001,1.174945e-006,2.956445e-006
1.407166e+001,1.678492e-006,2.956445e-006
1.407212e+001,2.182040e-006,2.956613e-006
1.407259e+001,1.174945e-006,2.957039e-006
1.407305e+001,8.392462e-007,2.954909e-006
1.407352e+001,1.846342e-006,2.950432e-006
1.407398e+001,1.174945e-006,2.944023e-006
1.407445e+001,5.035477e-007,2.940528e-006
1.407491e+001,-1.678492e-007,2.938601e-006
1.407538e+001,-1.846342e-006,2.936600e-006
1.407584e+001,-4.867628e-006,2.936600e-006
1.407631e+001,-6.881819e-006,2.943667e-006
1.407678e+001,-5.539025e-006,2.958529e-006
1.407724e+001,-2.853437e-006,2.967948e-006
1.407771e+001,-2.349889e-006,2.969432e-006
1.407817e+001,-2.182040e-006,2.969432e-006
1.407864e+001,-1.510643e-006,2.967736e-006
1.407910e+001,-8.392462e-007,2.965260e-006
1.407957e+001,-1.678492e-007,2.962614e-006
1.408003e+001,5.035477e-007,2.960629e-006
1.408050e+001,5.035477e-007,2.960488e-006
1.408097e+001,1.174945e-006,2.960488e-006
1.408143e+001,2.349889e-006,2.960488e-006
1.408190e+001,2.517739e-006,2.961790e-006
1.408236e+001,2.517739e-006,2.963702e-006
1.408283e+001,4.867628e-006,2.965260e-006
1.408329e+001,6.210422e-006,2.972655e-006
1.408376e+001,5.874723e-006,2.982733e-006
1.408422e+001,5.203327e-006,2.990954e-006
1.408469e+001,6.546120e-006,2.996842e-006
1.408516e+001,8.896010e-006,3.006280e-006
1.408562e+001,1.057450e-005,3.025278e-006
1.408609e+001,1.023880e-005,3.058050e-006
1.408655e+001,8.224612e-006,3.089796e-006
1.408702e+001,4.531929e-006,3.110037e-006
1.408748e+001,2.517739e-006,3.115498e-006
1.408795e+001,3.189136e-006,3.117384e-006
1.408841e+001,1.846342e-006,3.118528e-006
1.408888e+001,1.174945e-006,3.117114e-006
1.408934e+001,1.174945e-006,3.114488e-006
1.408981e+001,2.517739e-006,3.113005e-006
1.409028e+001,4.196231e-006,3.113249e-006
1.409074e+001,3.860533e-006,3.116618e-006
1.409121e+001,2.517739e-006,3.120992e-006
1.409167e+001,1.007095e-006,3.122201e-006
1.409214e+001,1.678492e-007,3.119781e-006
1.409260e+001,1.678492e-007,3.117358e-006
1.409307e+001,3.189136e-006,3.116525e-006
1.409353e+001,5.203327e-006,3.118881e-006
1.409400e+001,3.189136e-006,3.126878e-006
1.409447e+001,1.846342e-006,3.128891e-006
1.409493e+001,2.517739e-006,3.128019e-006
1.409540e+001,2.517739e-006,3.128488e-006
1.409586e+001,1.678492e-006,3.129360e-006
1.409633e+001,-1.678492e-007,3.128312e-006
1.409679e+001,1.510643e-006,3.124620e-006
1.409726e+001,1.846342e-006,3.119175e-006
1.409772e+001,1.174945e-006,3.115742e-006
1.409819e+001,1.846342e-006,3.114260e-006
1.409866e+001,1.510643e-006,3.113384e-006
1.409912e+001,2.517739e-006,3.112642e-006
1.409959e+001,1.174945e-006,3.114327e-006
1.410005e+001,-1.510643e-006,3.114437e-006
1.410052e+001,-2.517739e-006,3.112684e-006
1.410098e+001,-8.392462e-007,3.114369e-006
1.410145e+001,8.392462e-007,3.112145e-006
1.410191e+001,3.860533e-006,3.106205e-006
1.410238e+001,4.531929e-006,3.106205e-006
1.410284e+001,3.021286e-006,3.108637e-006
1.410331e+001,-1.678492e-007,3.105217e-006
1.410378e+001,-1.846342e-006,3.092350e-006
1.410424e+001,-4.196231e-006,3.082970e-006
1.410471e+001,-6.881819e-006,3.085530e-006
1.410517e+001,-6.210422e-006,3.099713e-006
1.410564e+001,-3.189136e-006,3.111201e-006
1.410610e+001,-2.182040e-006,3.112819e-006
1.410657e+001,-1.174945e-006,3.108544e-006
1.410703e+001,-1.678492e-007,3.098604e-006
1.410750e+001,-1.510643e-006,3.089379e-006
1.410797e+001,-3.524834e-006,3.083872e-006
1.410843e+001,-3.524834e-006,3.083123e-006
1.410890e+001,-2.182040e-006,3.083123e-006
1.410936e+001,6.713969e-007,3.080442e-006
1.410983e+001,3.189136e-006,3.073409e-006
1.411029e+001,3.860533e-006,3.067189e-006
1.411076e+001,2.517739e-006,3.063492e-006
1.411122e+001,2.517739e-006,3.057183e-006
1.411169e+001,2.517739e-006,3.054573e-006
1.411216e+001,1.846342e-006,3.055054e-006
1.411262e+001,2.517739e-006,3.055235e-006
1.411309e+001,2.517739e-006,3.055235e-006
1.411355e+001,2.853437e-006,3.055235e-006
1.411402e+001,1.846342e-006,3.056677e-006
1.411448e+001,1.174945e-006,3.056677e-006
1.411495e+001,2.517739e-006,3.056677e-006
1.411541e+001,5.874723e-006,3.058530e-006
1.411588e+001,7.888914e-006,3.068805e-006
1.411634e+001,6.210422e-006,3.084229e-006
1.411681e+001,3.189136e-006,3.090551e-006
1.411728e+001,1.510643e-006,3.091705e-006
1.411774e+001,1.846342e-006,3.090958e-006
1.411821e+001,2.517739e-006,3.085794e-006
1.411867e+001,2.517739e-006,3.080050e-006
1.411914e+001,8.392462e-007,3.074799e-006
1.411960e+001,-1.678492e-007,3.071248e-006
1.412007e+001,-1.678492e-007,3.070949e-006
1.412053e+001,-1.678492e-007,3.070950e-006
1.412100e+001,1.174945e-006,3.070539e-006
1.412147e+001,1.846342e-006,3.069514e-006
1.412193e+001,2.517739e-006,3.069514e-006
1.412240e+001,2.517739e-006,3.070744e-006
1.412286e+001,2.182040e-006,3.071812e-006
1.412333e+001,1.174945e-006,3.073246e-006
1.412379e+001,1.174945e-006,3.073588e-006
1.412426e+001,8.392462e-007,3.073998e-006
1.412472e+001,1.174945e-006,3.073998e-006
1.412519e+001,2.517739e-006,3.074202e-006
1.412566e+001,2.853437e-006,3.076045e-006
1.412612e+001,3.021286e-006,3.076590e-006
1.412659e+001,4.531929e-006,3.075593e-006
1.412705e+001,5.539025e-006,3.079045e-006
1.412752e+001,3.860533e-006,3.086397e-006
1.412798e+001,3.692683e-006,3.088980e-006
1.412845e+001,3.692683e-006,3.088598e-006
1.412891e+001,2.517739e-006,3.090797e-006
1.412938e+001,4.196231e-006,3.092672e-006
1.412984e+001,4.867628e-006,3.097960e-006
1.413031e+001,3.021286e-006,3.104389e-006
1.413078e+001,1.174945e-006,3.106104e-006
1.413124e+001,1.007095e-006,3.105090e-006
1.413171e+001,1.174945e-006,3.104980e-006
1.413217e+001,2.349889e-006,3.105183e-006
1.413264e+001,2.182040e-006,3.106830e-006
1.413310e+001,2.182040e-006,3.108045e-006
1.413357e+001,2.517739e-006,3.108451e-006
1.413403e+001,3.021286e-006,3.106264e-006
1.413450e+001,2.182040e-006,3.100880e-006
1.413497e+001,8.392462e-007,3.094173e-006
1.413543e+001,-1.678492e-007,3.083982e-006
1.413590e+001,1.678492e-007,3.066718e-006
1.413636e+001,1.174945e-006,3.052314e-006
1.413683e+001,5.035477e-007,3.045499e-006
1.413729e+001,-1.678492e-007,3.040189e-006
1.413776e+001,-1.678492e-007,3.035630e-006
1.413822e+001,5.035477e-007,3.031825e-006
1.413869e+001,2.349889e-006,3.028778e-006
1.413916e+001,3.524834e-006,3.024618e-006
1.413962e+001,1.174945e-006,3.017811e-006
1.414009e+001,-1.174945e-006,3.009872e-006
1.414055e+001,-8.392462e-007,3.004848e-006
1.414102e+001,8.392462e-007,3.001913e-006
1.414148e+001,1.678492e-007,3.000655e-006
1.414195e+001,-1.174945e-006,2.998950e-006
1.414241e+001,-8.392462e-007,2.997900e-006
1.414288e+001,5.035477e-007,2.998110e-006
1.414334e+001,2.517739e-006,2.997480e-006
1.414381e+001,2.517739e-006,2.993066e-006
1.414428e+001,8.392462e-007,2.981686e-006
1.414474e+001,-8.392462e-007,2.969838e-006
1.414521e+001,8.392462e-007,2.967196e-006
1.414567e+001,3.189136e-006,2.967337e-006
1.414614e+001,3.860533e-006,2.969034e-006
1.414660e+001,2.182040e-006,2.971154e-006
1.414707e+001,5.035477e-007,2.969458e-006
1.414753e+001,-5.035477e-007,2.961036e-006
1.414800e+001,-8.392462e-007,2.947611e-006
1.414847e+001,-8.392462e-007,2.943122e-006
1.414893e+001,1.510643e-006,2.942908e-006
1.414940e+001,3.021286e-006,2.942124e-006
1.414986e+001,1.846342e-006,2.942436e-006
1.415033e+001,5.035477e-007,2.943078e-006
1.415079e+001,1.174945e-006,2.943149e-006
1.415126e+001,2.853437e-006,2.943149e-006
1.415172e+001,3.860533e-006,2.942507e-006
1.415219e+001,5.706874e-006,2.944646e-006
1.415266e+001,6.546120e-006,2.954491e-006
1.415312e+001,7.888914e-006,2.967885e-006
1.415359e+001,9.231709e-006,2.986284e-006
1.415405e+001,8.224612e-006,3.006384e-006
1.415452e+001,2.517739e-006,3.017811e-006
1.415498e+001,-8.392462e-007,3.015167e-006
1.415545e+001,8.392462e-007,3.013426e-006
1.415591e+001,1.846342e-006,3.011685e-006
1.415638e+001,1.174945e-006,3.011685e-006
1.415684e+001,-8.392462e-007,3.011406e-006
1.415731e+001,-3.524834e-006,3.010570e-006
1.415778e+001,-3.524834e-006,3.013357e-006
1.415824e+001,-1.510643e-006,3.016141e-006
1.415871e+001,-1.007095e-006,3.016837e-006
1.415917e+001,-1.678492e-007,3.016097e-006
1.415964e+001,1.846342e-006,3.016098e-006
1.416010e+001,1.846342e-006,3.017072e-006
1.416057e+001,5.035477e-007,3.018045e-006
1.416103e+001,-1.678492e-007,3.016654e-006
1.416150e+001,5.035477e-007,3.013522e-006
1.416197e+001,1.007095e-006,3.012129e-006
1.416243e+001,1.007095e-006,3.009925e-006
1.416290e+001,3.860533e-006,3.006393e-006
1.416336e+001,6.546120e-006,3.010578e-006
1.416383e+001,7.217518e-006,3.023099e-006
1.416429e+001,5.203327e-006,3.039024e-006
1.416476e+001,2.517739e-006,3.047230e-006
1.416522e+001,2.182040e-006,3.048745e-006
1.416569e+001,1.174945e-006,3.048745e-006
1.416616e+001,5.035477e-007,3.048125e-006
1.416662e+001,1.846342e-006,3.047987e-006
1.416709e+001,2.517739e-006,3.047987e-006
1.416755e+001,3.189136e-006,3.048237e-006
1.416802e+001,1.678492e-006,3.050302e-006
1.416848e+001,-8.392462e-007,3.051127e-006
1.416895e+001,-2.517739e-006,3.051127e-006
1.416941e+001,-4.196231e-006,3.052752e-006
1.416988e+001,-5.539025e-006,3.058109e-006
1.417034e+001,-6.210422e-006,3.066401e-006
1.417081e+001,-7.553216e-006,3.076172e-006
1.417128e+001,-1.124590e-005,3.089285e-006
1.417174e+001,-1.510643e-005,3.124141e-006
1.417221e+001,-1.644922e-005,3.191026e-006
1.417267e+001,-1.426719e-005,3.268630e-006
1.417314e+001,-1.057450e-005,3.325154e-006
1.417360e+001,-8.224612e-006,3.356288e-006
1.417407e+001,-7.553216e-006,3.374621e-006
1.417453e+001,-6.881819e-006,3.389552e-006
1.417500e+001,-5.035477e-006,3.402159e-006
1.417547e+001,-3.189136e-006,3.408160e-006
1.417593e+001,-1.510643e-006,3.403539e-006
1.417640e+001,3.189136e-006,3.392422e-006
1.417686e+001,1.191730e-005,3.387779e-006
1.417733e+001,1.762417e-005,3.422538e-006
1.417779e+001,1.762417e-005,3.502061e-006
1.417826e+001,1.712062e-005,3.579818e-006
1.417872e+001,1.795987e-005,3.653647e-006
1.417919e+001,1.930266e-005,3.734880e-006
1.417966e+001,2.131685e-005,3.825481e-006
1.418012e+001,2.601663e-005,3.934520e-006
1.418059e+001,2.803082e-005,4.091405e-006
1.418105e+001,2.937362e-005,4.266464e-006
1.418152e+001,2.735943e-005,4.450773e-006
1.418198e+001,2.400244e-005,4.604426e-006
1.418245e+001,2.198825e-005,4.719351e-006
1.418291e+001,2.131685e-005,4.813352e-006
1.418338e+001,1.997406e-005,4.899561e-006
1.418384e+001,1.863127e-005,4.973909e-006
1.418431e+001,1.426719e-005,5.038424e-006
1.418478e+001,6.546120e-006,5.073621e-006
1.418524e+001,1.846342e-006,5.078748e-006
1.418571e+001,1.174945e-006,5.078500e-006
1.418617e+001,-1.007095e-006,5.078748e-006
1.418664e+001,-4.867628e-006,5.078309e-006
1.418710e+001,-7.553216e-006,5.081639e-006
1.418757e+001,-9.063859e-006,5.091953e-006
1.418803e+001,-1.091020e-005,5.106769e-006
1.418850e+001,-1.124590e-005,5.128011e-006
1.418897e+001,-1.023880e-005,5.150307e-006
1.418943e+001,-8.224612e-006,5.167392e-006
1.418990e+001,-7.217518e-006,5.175873e-006
1.419036e+001,-8.392462e-006,5.181546e-006
1.419083e+001,-9.567407e-006,5.191960e-006
1.419129e+001,-8.896010e-006,5.206531e-006
1.419176e+001,-7.217518e-006,5.218850e-006
1.419222e+001,-7.217518e-006,5.224999e-006
1.419269e+001,-7.553216e-006,5.229455e-006
1.419316e+001,-6.210422e-006,5.236473e-006
1.419362e+001,-4.867628e-006,5.239679e-006
1.419409e+001,-6.546120e-006,5.240239e-006
1.419455e+001,-8.560311e-006,5.245203e-006
1.419502e+001,-8.896010e-006,5.255994e-006
1.419548e+001,-7.553216e-006,5.267585e-006
1.419595e+001,-6.881819e-006,5.276686e-006
1.419641e+001,-5.874723e-006,5.284912e-006
1.419688e+001,-4.867628e-006,5.290865e-006
1.419734e+001,-4.867628e-006,5.295013e-006
1.419781e+001,-5.539025e-006,5.297391e-006
1.419828e+001,-5.539025e-006,5.298024e-006
1.419874e+001,-4.867628e-006,5.298960e-006
1.419921e+001,-4.196231e-006,5.300029e-006
1.419967e+001,-3.524834e-006,5.300940e-006
1.420014e+001,-2.182040e-006,5.300504e-006
1.420060e+001,-8.392462e-007,5.296583e-006
1.420107e+001,-5.035477e-007,5.291633e-006
1.420153e+001,-3.356985e-007,5.289888e-006
1.420200e+001,-1.510643e-006,5.289863e-006
1.420247e+001,-1.510643e-006,5.290221e-006
1.420293e+001,-5.035477e-007,5.290379e-006
1.420340e+001,1.174945e-006,5.290300e-006
1.420386e+001,3.021286e-006,5.290419e-006
1.420433e+001,3.524834e-006,5.291783e-006
1.420479e+001,5.203327e-006,5.292997e-006
1.420526e+001,5.874723e-006,5.297158e-006
1.420572e+001,4.364080e-006,5.303216e-006
1.420619e+001,3.860533e-006,5.306159e-006
1.420666e+001,4.531929e-006,5.308694e-006
1.420712e+001,3.860533e-006,5.312290e-006
1.420759e+001,4.531929e-006,5.314660e-006
1.420805e+001,4.531929e-006,5.316831e-006
1.420852e+001,3.860533e-006,5.319317e-006
1.420898e+001,4.531929e-006,5.321802e-006
1.420945e+001,5.203327e-006,5.325390e-006
1.420991e+001,6.210422e-006,5.329998e-006
1.421038e+001,6.546120e-006,5.336609e-006
1.421084e+001,6.881819e-006,5.344075e-006
1.421131e+001,5.203327e-006,5.352198e-006
1.421178e+001,3.524834e-006,5.356078e-006
1.421224e+001,1.174945e-006,5.356470e-006
1.421271e+001,1.678492e-007,5.356117e-006
1.421317e+001,2.517739e-006,5.355999e-006
1.421364e+001,3.189136e-006,5.356274e-006
1.421410e+001,2.182040e-006,5.358036e-006
1.421457e+001,-8.392462e-007,5.357096e-006
1.421503e+001,-8.392462e-007,5.355451e-006
1.421550e+001,2.182040e-006,5.355334e-006
1.421597e+001,1.846342e-006,5.356156e-006
1.421643e+001,-5.035477e-007,5.356705e-006
1.421690e+001,1.846342e-006,5.355921e-006
1.421736e+001,5.203327e-006,5.355412e-006
1.421783e+001,6.546120e-006,5.359995e-006
1.421829e+001,5.203327e-006,5.367257e-006
1.421876e+001,3.860533e-006,5.371713e-006
1.421922e+001,3.189136e-006,5.374251e-006
1.421969e+001,2.517739e-006,5.375969e-006
1.422016e+001,2.517739e-006,5.377062e-006
1.422062e+001,2.517739e-006,5.377921e-006
1.422109e+001,2.182040e-006,5.377920e-006
1.422155e+001,1.174945e-006,5.376384e-006
1.422202e+001,5.035477e-007,5.374041e-006
1.422248e+001,1.174945e-006,5.371932e-006
1.422295e+001,2.517739e-006,5.370408e-006
1.422341e+001,2.517739e-006,5.370408e-006
1.422388e+001,3.860533e-006,5.371112e-006
1.422434e+001,5.203327e-006,5.373573e-006
1.422481e+001,5.874723e-006,5.378023e-006
1.422528e+001,3.860533e-006,5.383405e-006
1.422574e+001,8.392462e-007,5.385393e-006
1.422621e+001,-5.035477e-007,5.385276e-006
1.422667e+001,1.007095e-006,5.385276e-006
1.422714e+001,5.035477e-007,5.385408e-006
1.422760e+001,-1.678492e-007,5.384044e-006
1.422807e+001,-1.678492e-007,5.381470e-006
1.422853e+001,1.174945e-006,5.379325e-006
1.422900e+001,2.182040e-006,5.376267e-006
1.422947e+001,2.182040e-006,5.372401e-006
1.422993e+001,1.510643e-006,5.369666e-006
1.423040e+001,2.853437e-006,5.367477e-006
1.423086e+001,5.539025e-006,5.367125e-006
1.423133e+001,6.378271e-006,5.370292e-006
1.423179e+001,5.035477e-006,5.374759e-006
1.423226e+001,3.692683e-006,5.378194e-006
1.423272e+001,3.860533e-006,5.380549e-006
1.423319e+001,3.860533e-006,5.383084e-006
1.423366e+001,1.174945e-006,5.385422e-006
1.423412e+001,-1.678492e-007,5.383512e-006
1.423459e+001,8.392462e-007,5.380939e-006
1.423505e+001,2.182040e-006,5.380237e-006
1.423552e+001,2.853437e-006,5.381017e-006
1.423598e+001,1.846342e-006,5.382421e-006
1.423645e+001,5.035477e-007,5.382616e-006
1.423691e+001,-1.678492e-007,5.381251e-006
1.423738e+001,-5.035477e-007,5.380666e-006
1.423784e+001,-8.392462e-007,5.380588e-006
1.423831e+001,-8.392462e-007,5.380315e-006
1.423878e+001,5.035477e-007,5.380393e-006
1.423924e+001,1.678492e-007,5.380316e-006
1.423971e+001,-1.678492e-007,5.379925e-006
1.424017e+001,5.035477e-007,5.376882e-006
1.424064e+001,3.860533e-006,5.373368e-006
1.424110e+001,5.539025e-006,5.375711e-006
1.424157e+001,3.692683e-006,5.379262e-006
1.424203e+001,1.174945e-006,5.378067e-006
1.424250e+001,1.007095e-006,5.373617e-006
1.424297e+001,1.174945e-006,5.370233e-006
1.424343e+001,-1.510643e-006,5.368107e-006
1.424390e+001,-5.203327e-006,5.363805e-006
1.424436e+001,-5.874723e-006,5.359461e-006
1.424483e+001,-2.853437e-006,5.356406e-006
1.424529e+001,1.174945e-006,5.349585e-006
1.424576e+001,2.853437e-006,5.340751e-006
1.424622e+001,3.189136e-006,5.331312e-006
1.424669e+001,2.517739e-006,5.325601e-006
1.424716e+001,2.517739e-006,5.324931e-006
1.424762e+001,3.189136e-006,5.325798e-006
1.424809e+001,1.846342e-006,5.326468e-006
1.424855e+001,5.035477e-007,5.324458e-006
1.424902e+001,5.035477e-007,5.321896e-006
1.424948e+001,2.182040e-006,5.320160e-006
1.424995e+001,4.196231e-006,5.320752e-006
1.425041e+001,4.364080e-006,5.323827e-006
1.425088e+001,3.524834e-006,5.327113e-006
1.425134e+001,3.189136e-006,5.328885e-006
1.425181e+001,3.692683e-006,5.330067e-006
1.425228e+001,3.189136e-006,5.331342e-006
1.425274e+001,1.510643e-006,5.330515e-006
1.425321e+001,5.035477e-007,5.329491e-006
1.425367e+001,8.392462e-007,5.327758e-006
1.425414e+001,3.524834e-006,5.325709e-006
1.425460e+001,3.860533e-006,5.327285e-006
1.425507e+001,2.517739e-006,5.329845e-006
1.425553e+001,2.517739e-006,5.330121e-006
1.425600e+001,2.517739e-006,5.330396e-006
1.425647e+001,2.517739e-006,5.331105e-006
1.425693e+001,3.189136e-006,5.332089e-006
1.425740e+001,4.531929e-006,5.333742e-006
1.425786e+001,5.203327e-006,5.337203e-006
1.425833e+001,5.874723e-006,5.341919e-006
1.425879e+001,5.539025e-006,5.347755e-006
1.425926e+001,5.203327e-006,5.353050e-006
1.425972e+001,5.203327e-006,5.357635e-006
1.426019e+001,3.860533e-006,5.361941e-006
1.426066e+001,2.517739e-006,5.364485e-006
1.426112e+001,2.182040e-006,5.365463e-006
1.426159e+001,1.678492e-006,5.365698e-006
1.426205e+001,8.392462e-007,5.365595e-006
1.426252e+001,8.392462e-007,5.365478e-006
1.426298e+001,1.846342e-006,5.365555e-006
1.426345e+001,1.174945e-006,5.366025e-006
1.426391e+001,8.392462e-007,5.365869e-006
1.426438e+001,1.846342e-006,5.364226e-006
1.426484e+001,2.517739e-006,5.362660e-006
1.426531e+001,2.517739e-006,5.362935e-006
1.426578e+001,1.846342e-006,5.362621e-006
1.426624e+001,2.182040e-006,5.362113e-006
1.426671e+001,3.860533e-006,5.361839e-006
1.426717e+001,4.531929e-006,5.362269e-006
1.426764e+001,4.531929e-006,5.362269e-006
1.426810e+001,3.189136e-006,5.362001e-006
1.426857e+001,2.517739e-006,5.360200e-006
1.426903e+001,3.860533e-006,5.357733e-006
1.426950e+001,5.203327e-006,5.359495e-006
1.426997e+001,4.531929e-006,5.364074e-006
1.427043e+001,3.860533e-006,5.367047e-006
1.427090e+001,4.364080e-006,5.368220e-006
1.427136e+001,4.531929e-006,5.368938e-006
1.427183e+001,4.867628e-006,5.370135e-006
1.427229e+001,3.189136e-006,5.372479e-006
1.427276e+001,8.392462e-007,5.370682e-006
1.427322e+001,5.035477e-007,5.367242e-006
1.427369e+001,-1.678492e-007,5.365521e-006
1.427416e+001,1.174945e-006,5.365130e-006
1.427462e+001,2.517739e-006,5.365247e-006
1.427509e+001,1.846342e-006,5.364935e-006
1.427555e+001,8.392462e-007,5.362939e-006
1.427602e+001,-1.678492e-007,5.362572e-006
1.427648e+001,-2.182040e-006,5.362572e-006
1.427695e+001,-2.853437e-006,5.363394e-006
1.427741e+001,-2.853437e-006,5.363707e-006
1.427788e+001,-2.853437e-006,5.362964e-006
1.427834e+001,-8.392462e-007,5.361790e-006
1.427881e+001,2.182040e-006,5.359323e-006
1.427928e+001,2.853437e-006,5.357561e-006
1.427974e+001,1.174945e-006,5.357208e-006
1.428021e+001,-1.678492e-007,5.357208e-006
1.428067e+001,6.713969e-007,5.357169e-006
1.428114e+001,2.853437e-006,5.357203e-006
1.428160e+001,2.517739e-006,5.357791e-006
1.428207e+001,8.392462e-007,5.356733e-006
1.428253e+001,8.392462e-007,5.354264e-006
1.428300e+001,3.189136e-006,5.349975e-006
1.428347e+001,4.867628e-006,5.347621e-006
1.428393e+001,5.203327e-006,5.349152e-006
1.428440e+001,3.692683e-006,5.351701e-006
1.428486e+001,5.035477e-007,5.351480e-006
1.428533e+001,5.035477e-007,5.348931e-006
1.428579e+001,-1.678492e-007,5.347204e-006
1.428626e+001,-1.846342e-006,5.346380e-006
1.428672e+001,-1.846342e-006,5.345869e-006
1.428719e+001,-3.189136e-006,5.344088e-006
1.428766e+001,-4.867628e-006,5.343695e-006
1.428812e+001,-4.196231e-006,5.344245e-006
1.428859e+001,-4.196231e-006,5.345722e-006
1.428905e+001,-7.553216e-006,5.348195e-006
1.428952e+001,-1.258869e-005,5.355748e-006
1.428998e+001,-1.493858e-005,5.378544e-006
1.429045e+001,-1.560998e-005,5.412383e-006
1.429091e+001,-1.393149e-005,5.451596e-006
1.429138e+001,-9.903105e-006,5.481156e-006
1.429184e+001,-7.553216e-006,5.494312e-006
1.429231e+001,-5.874723e-006,5.500991e-006
1.429278e+001,-4.196231e-006,5.504309e-006
1.429324e+001,-5.035477e-007,5.506216e-006
1.429371e+001,2.853437e-006,5.506025e-006
1.429417e+001,5.539025e-006,5.507168e-006
1.429464e+001,7.888914e-006,5.512234e-006
1.429510e+001,9.231709e-006,5.522352e-006
1.429557e+001,1.107805e-005,5.535636e-006
1.429603e+001,1.393149e-005,5.555858e-006
1.429650e+001,1.795987e-005,5.588247e-006
1.429697e+001,2.064546e-005,5.641172e-006
1.429743e+001,2.232395e-005,5.709763e-006
1.429790e+001,2.400244e-005,5.787157e-006
1.429836e+001,2.467384e-005,5.875364e-006
1.429883e+001,2.182040e-005,5.966278e-006
1.429929e+001,1.695277e-005,6.036721e-006
1.429976e+001,1.292439e-005,6.080732e-006
1.430022e+001,1.191730e-005,6.105908e-006
1.430069e+001,1.057450e-005,6.127509e-006
1.430116e+001,8.560311e-006,6.144370e-006
1.430162e+001,6.546120e-006,6.155426e-006
1.430209e+001,4.196231e-006,6.161697e-006
1.430255e+001,2.517739e-006,6.162820e-006
1.430302e+001,-1.678492e-007,6.161526e-006
1.430348e+001,-2.182040e-006,6.158426e-006
1.430395e+001,-3.860533e-006,6.157084e-006
1.430441e+001,-2.853437e-006,6.159129e-006
1.430488e+001,-5.035477e-007,6.160355e-006
1.430534e+001,-1.510643e-006,6.160288e-006
1.430581e+001,-4.867628e-006,6.160526e-006
1.430628e+001,-6.546120e-006,6.163898e-006
1.430674e+001,-5.874723e-006,6.169410e-006
1.430721e+001,-3.021286e-006,6.174103e-006
1.430767e+001,-3.021286e-006,6.175271e-006
1.430814e+001,-7.049668e-006,6.176643e-006
1.430860e+001,-1.023880e-005,6.183787e-006
1.430907e+001,-8.896010e-006,6.199547e-006
1.430953e+001,-6.210422e-006,6.211384e-006
1.431000e+001,-4.196231e-006,6.217146e-006
1.431047e+001,-2.853437e-006,6.219677e-006
1.431093e+001,-2.182040e-006,6.219947e-006
1.431140e+001,-3.189136e-006,6.219293e-006
1.431186e+001,-1.007095e-006,6.220305e-006
1.431233e+001,2.182040e-006,6.220305e-006
1.431279e+001,8.392462e-007,6.221014e-006
1.431326e+001,-3.524834e-006,6.221082e-006
1.431372e+001,-8.896010e-006,6.222734e-006
1.431419e+001,-1.091020e-005,6.233045e-006
1.431466e+001,-1.292439e-005,6.248581e-006
1.431512e+001,-1.762417e-005,6.272067e-006
1.431559e+001,-1.762417e-005,6.317673e-006
1.431605e+001,-1.393149e-005,6.363282e-006
1.431652e+001,-1.040665e-005,6.391615e-006
1.431698e+001,-3.860533e-006,6.403436e-006
1.431745e+001,6.546120e-006,6.398026e-006
1.431791e+001,1.846342e-005,6.402092e-006
1.431838e+001,2.719158e-005,6.451281e-006
1.431884e+001,2.769513e-005,6.557026e-006
1.431931e+001,2.265965e-005,6.664860e-006
1.431978e+001,1.829557e-005,6.735334e-006
1.432024e+001,1.594568e-005,6.780053e-006
1.432071e+001,1.527428e-005,6.814015e-006
1.432117e+001,1.661708e-005,6.845357e-006
1.432164e+001,1.930266e-005,6.882626e-006
1.432210e+001,1.728847e-005,6.932470e-006
1.432257e+001,9.903105e-006,6.971863e-006
1.432303e+001,5.203327e-006,6.984764e-006
1.432350e+001,5.035477e-006,6.988278e-006
1.432397e+001,3.860533e-006,6.991202e-006
1.432443e+001,1.678492e-006,6.993002e-006
1.432490e+001,-1.007095e-006,6.993344e-006
1.432536e+001,-2.182040e-006,6.993475e-006
1.432583e+001,-3.189136e-006,6.993655e-006
1.432629e+001,-5.874723e-006,6.991854e-006
1.432676e+001,-9.903105e-006,6.990143e-006
1.432722e+001,-1.158160e-005,6.999114e-006
1.432769e+001,-9.735256e-006,7.015855e-006
1.432816e+001,-6.881819e-006,7.027690e-006
1.432862e+001,-5.539025e-006,7.033332e-006
1.432909e+001,-4.531929e-006,7.037090e-006
1.432955e+001,-1.510643e-006,7.039714e-006
1.433002e+001,5.035477e-007,7.040012e-006
1.433048e+001,-8.392462e-007,7.040012e-006
1.433095e+001,-1.846342e-006,7.040072e-006
1.433141e+001,-1.510643e-006,7.040340e-006
1.433188e+001,-5.035477e-007,7.039911e-006
1.433234e+001,-5.035477e-007,7.039107e-006
1.433281e+001,5.035477e-007,7.038302e-006
1.433328e+001,1.846342e-006,7.035200e-006
1.433374e+001,1.174945e-006,7.030545e-006
1.433421e+001,8.392462e-007,7.026156e-006
1.433467e+001,8.392462e-007,7.022660e-006
1.433514e+001,1.678492e-006,7.017070e-006
1.433560e+001,1.678492e-006,7.006935e-006
1.433607e+001,1.510643e-006,6.992436e-006
1.433653e+001,2.182040e-006,6.978767e-006
